index,adjusted,underlying
2010-01-14,233373.18,70470.0
2010-01-15,229962.16,69440.0
2010-01-18,231468.97,69895.0
2010-01-19,232975.78,70350.0
2010-01-20,226683.61,68450.0
2010-01-21,220159.63,66480.0
2010-01-22,218603.14,66010.0
2010-01-26,217079.78,65550.0
2010-01-27,215225.24,64990.0
2010-01-28,217775.23,65760.0
2010-01-29,215788.22,65160.0
2010-02-01,220490.79,66580.0
2010-02-02,222858.63,67295.0
2010-02-03,222560.58,67205.0
2010-02-04,211416.82,63840.0
2010-02-05,208303.86,62900.0
2010-02-08,208817.17,63055.0
2010-02-09,213701.87,64530.0
2010-02-10,215423.94,65050.0
2010-02-11,218735.61,66050.0
2010-02-12,218189.18,65885.0
2010-02-17,222120.52,67800.0
2010-02-18,224446.56,68510.0
2010-02-19,223267.16,68150.0
2010-02-22,222300.71,67855.0
2010-02-23,219155.64,66895.0
2010-02-24,217271.87,66320.0
2010-02-25,218058.14,66560.0
2010-02-26,219466.87,66990.0
2010-03-01,222136.9,67805.0
2010-03-02,224020.67,68380.0
2010-03-03,223430.97,68200.0
2010-03-04,224086.19,68400.0
2010-03-05,227378.68,69405.0
2010-03-08,226019.1,68990.0
2010-03-09,229917.67,70180.0
2010-03-10,231293.64,70600.0
2010-03-11,230933.27,70490.0
2010-03-12,228410.66,69720.0
2010-03-15,227673.53,69495.0
2010-03-16,230966.03,70500.0
2010-03-17,229983.19,70200.0
2010-03-18,229803.01,70145.0
2010-03-19,226494.13,69135.0
2010-03-22,227526.11,69450.0
2010-03-23,228525.32,69755.0
2010-03-24,226707.08,69200.0
2010-03-25,224741.41,68600.0
2010-03-26,225969.95,68975.0
2010-03-29,230278.04,70290.0
2010-03-30,229950.43,70190.0
2010-03-31,231293.64,70600.0
2010-04-01,233193.79,71180.0
2010-04-05,234176.62,71480.0
2010-04-06,233095.5,71150.0
2010-04-07,232374.76,70930.0
2010-04-08,235552.59,71900.0
2010-04-09,233980.05,71420.0
2010-04-12,231211.74,70575.0
2010-04-13,232014.38,70820.0
2010-04-14,232352.57,72140.0
2010-04-15,229647.05,71300.0
2010-04-16,226039.7,70180.0
2010-04-19,225186.17,69915.0
2010-04-20,225572.67,70035.0
2010-04-22,226055.8,70185.0
2010-04-23,226055.8,70185.0
2010-04-26,223527.43,69400.0
2010-04-27,215797.37,67000.0
2010-04-28,216667.0,67270.0
2010-04-29,220950.74,68600.0
2010-04-30,219952.28,68290.0
2010-05-03,218631.73,67880.0
2010-05-04,210579.59,65380.0
2010-05-05,210966.09,65500.0
2010-05-06,206054.28,63975.0
2010-05-07,203364.87,63140.0
2010-05-10,212673.14,66030.0
2010-05-11,208695.38,64795.0
2010-05-12,211417.01,65640.0
2010-05-13,209838.79,65150.0
2010-05-14,204910.88,63620.0
2010-05-17,203461.49,63170.0
2010-05-18,197277.45,61250.0
2010-05-19,192961.5,59910.0
2010-05-20,187936.97,58350.0
2010-05-21,195183.89,60600.0
2010-05-24,193348.0,60030.0
2010-05-25,191963.04,59600.0
2010-05-26,192285.12,59700.0
2010-05-27,200659.35,62300.0
2010-05-28,199950.76,62080.0
2010-05-31,202430.82,62850.0
2010-06-01,199532.05,61950.0
2010-06-02,204363.33,63450.0
2010-06-04,198775.15,61715.0
2010-06-07,197277.45,61250.0
2010-06-08,199145.55,61830.0
2010-06-09,198114.87,61510.0
2010-06-10,203332.66,63130.0
2010-06-11,205136.34,63690.0
2010-06-14,204379.44,63455.0
2010-06-15,207745.23,64500.0
2010-06-16,208696.81,65795.0
2010-06-17,207824.53,65520.0
2010-06-18,206968.11,65250.0
2010-06-21,208998.14,65890.0
2010-06-22,208427.2,65710.0
2010-06-23,209664.25,66100.0
2010-06-24,205699.34,64850.0
2010-06-25,208855.41,65845.0
2010-06-28,206365.44,65060.0
2010-06-29,198721.1,62650.0
2010-06-30,194962.37,61465.0
2010-07-01,196278.72,61880.0
2010-07-02,196659.35,62000.0
2010-07-05,195041.67,61490.0
2010-07-06,198895.56,62705.0
2010-07-07,202844.61,63950.0
2010-07-08,203478.99,64150.0
2010-07-12,201750.29,63605.0
2010-07-13,203320.4,64100.0
2010-07-14,202844.61,63950.0
2010-07-15,203161.8,64050.0
2010-07-16,199101.74,62770.0
2010-07-19,202210.22,63750.0
2010-07-20,205937.23,64925.0
2010-07-21,205746.92,64865.0
2010-07-22,210155.89,66255.0
2010-07-23,212043.19,66850.0
2010-07-26,212011.47,66840.0
2010-07-27,212963.05,67140.0
2010-07-28,212630.0,67035.0
2010-07-29,213629.15,67350.0
2010-07-30,215056.52,67800.0
2010-08-02,217990.55,68725.0
2010-08-03,216959.67,68400.0
2010-08-04,217498.9,68570.0
2010-08-05,218228.44,68800.0
2010-08-06,216801.08,68350.0
2010-08-09,215341.99,67890.0
2010-08-10,213914.63,67440.0
2010-08-11,208617.51,65770.0
2010-08-12,209315.33,65990.0
2010-08-13,209902.14,66175.0
2010-08-16,212122.49,66875.0
2010-08-17,214437.99,67605.0
2010-08-18,214344.22,68570.0
2010-08-19,211890.37,67785.0
2010-08-20,211780.96,67750.0
2010-08-23,208764.45,66785.0
2010-08-24,206498.16,66060.0
2010-08-25,204732.02,65495.0
2010-08-26,200996.55,64300.0
2010-08-27,206967.05,66210.0
2010-08-30,202903.36,64910.0
2010-08-31,205544.76,65755.0
2010-09-01,211812.22,67760.0
2010-09-02,210374.3,67300.0
2010-09-03,209467.78,67010.0
2010-09-06,210374.3,67300.0
2010-09-08,209280.23,66950.0
2010-09-09,209655.34,67070.0
2010-09-10,210843.19,67450.0
2010-09-13,214344.22,68570.0
2010-09-14,213437.7,68280.0
2010-09-15,214375.48,68580.0
2010-09-16,213203.26,68205.0
2010-09-17,210936.97,67480.0
2010-09-20,214750.59,68700.0
2010-09-21,213031.33,68150.0
2010-09-22,215688.36,69000.0
2010-09-23,216251.03,69180.0
2010-09-24,215063.18,68800.0
2010-09-27,216266.66,69185.0
2010-09-28,218157.84,69790.0
2010-09-29,217563.91,69600.0
2010-09-30,217782.73,69670.0
2010-10-01,220689.83,70600.0
2010-10-04,220533.53,70550.0
2010-10-05,223440.64,71480.0
2010-10-06,220877.39,70660.0
2010-10-07,218767.39,69985.0
2010-10-08,221408.79,70830.0
2010-10-11,221471.31,70850.0
2010-10-13,224326.43,73070.0
2010-10-14,223804.53,72900.0
2010-10-15,224495.28,73125.0
2010-10-18,223037.02,72650.0
2010-10-19,216943.03,70665.0
2010-10-20,219475.8,71490.0
2010-10-21,217971.49,71000.0
2010-10-22,216282.97,70450.0
2010-10-25,216712.78,70590.0
2010-10-26,220151.2,71710.0
2010-10-27,218907.84,71305.0
2010-10-28,218585.49,71200.0
2010-10-29,219690.7,71560.0
2010-11-01,221747.61,72230.0
2010-11-03,223973.38,72955.0
2010-11-04,226337.29,73725.0
2010-11-05,225585.14,73480.0
2010-11-08,225738.64,73530.0
2010-11-09,221655.51,72200.0
2010-11-10,221732.26,72225.0
2010-11-11,220734.5,71900.0
2010-11-12,217817.98,70950.0
2010-11-16,213704.16,69610.0
2010-11-17,215285.22,70125.0
2010-11-18,218677.59,71230.0
2010-11-19,218892.49,71300.0
2010-11-22,215147.07,70080.0
2010-11-23,209221.93,68150.0
2010-11-24,215239.17,70110.0
2010-11-25,214195.36,69770.0
2010-11-26,210142.93,68450.0
2010-11-29,209774.53,68330.0
2010-11-30,209528.93,68250.0
2010-12-01,213826.96,69650.0
2010-12-02,213704.16,69610.0
2010-12-03,215039.62,70045.0
2010-12-06,213519.96,69550.0
2010-12-07,211984.95,69050.0
2010-12-08,208914.92,68050.0
2010-12-09,208577.22,67940.0
2010-12-10,209682.43,68300.0
2010-12-13,212015.65,69060.0
2010-12-14,210603.44,68600.0
2010-12-15,207826.78,68860.0
2010-12-16,205955.55,68240.0
2010-12-17,208490.76,69080.0
2010-12-20,206498.81,68420.0
2010-12-21,209154.74,69300.0
2010-12-22,209290.56,69345.0
2010-12-23,209275.47,69340.0
2010-12-27,207328.79,68695.0
2010-12-28,208385.13,69045.0
2010-12-29,211086.33,69940.0
2010-12-30,210965.61,69900.0
2011-01-03,212972.65,70565.0
2011-01-04,215190.96,71300.0
2011-01-05,216398.2,71700.0
2011-01-06,215100.41,71270.0
2011-01-07,212987.74,70570.0
2011-01-10,213681.9,70800.0
2011-01-11,214828.78,71180.0
2011-01-12,218058.16,72250.0
2011-01-13,214889.15,71200.0
2011-01-14,215885.12,71530.0
2011-01-17,214074.26,70930.0
2011-01-18,215915.3,71540.0
2011-01-19,212655.75,70460.0
2011-01-20,211131.6,69955.0
2011-01-21,209607.46,69450.0
2011-01-24,210875.07,69870.0
2011-01-26,208354.95,69035.0
2011-01-27,205985.73,68250.0
2011-01-28,201956.56,66915.0
2011-01-31,200975.68,66590.0
2011-02-01,205472.66,68080.0
2011-02-02,201352.94,66715.0
2011-02-03,201684.93,66825.0
2011-02-04,196750.33,65190.0
2011-02-07,197112.5,65310.0
2011-02-08,198832.82,65880.0
2011-02-09,194003.85,64280.0
2011-02-10,194984.74,64605.0
2011-02-11,198470.65,65760.0
2011-02-14,200734.23,66510.0
2011-02-15,200190.97,66330.0
2011-02-16,204298.98,68630.0
2011-02-17,204179.91,68590.0
2011-02-18,205251.56,68950.0
2011-02-21,203152.9,68245.0
2011-02-22,200473.77,67345.0
2011-02-23,201679.38,67750.0
2011-02-24,201143.55,67570.0
2011-02-25,201857.99,67810.0
2011-02-28,203018.95,68200.0
2011-03-01,198672.79,66740.0
2011-03-02,202289.63,67955.0
2011-03-03,204864.57,68820.0
2011-03-04,204864.57,68820.0
2011-03-09,201768.68,67780.0
2011-03-10,198404.88,66650.0
2011-03-11,200339.81,67300.0
2011-03-14,202125.9,67900.0
2011-03-15,201188.2,67585.0
2011-03-16,197809.52,66450.0
2011-03-17,197809.52,66450.0
2011-03-18,201009.59,67525.0
2011-03-21,199744.45,67100.0
2011-03-22,202230.09,67935.0
2011-03-23,203316.63,68300.0
2011-03-24,202825.45,68135.0
2011-03-25,203197.56,68260.0
2011-03-28,200875.64,67480.0
2011-03-29,201530.54,67700.0
2011-03-30,202989.18,68190.0
2011-03-31,204477.59,68690.0
2011-04-01,207305.56,69640.0
2011-04-04,208228.38,69950.0
2011-04-05,208674.9,70100.0
2011-04-06,205698.08,69100.0
2011-04-07,206114.84,69240.0
2011-04-08,204834.81,68810.0
2011-04-11,203361.28,68315.0
2011-04-12,198851.4,66800.0
2011-04-13,197842.15,67630.0
2011-04-14,197154.69,67395.0
2011-04-15,198924.54,68000.0
2011-04-18,194946.05,66640.0
2011-04-19,196672.01,67230.0
2011-04-20,199363.34,68150.0
2011-04-25,198573.49,67880.0
2011-04-26,198719.76,67930.0
2011-04-27,195794.4,66930.0
2011-04-28,195121.57,66700.0
2011-04-29,195765.15,66920.0
2011-05-02,193629.63,66190.0
2011-05-03,189709.65,64850.0
2011-05-04,188305.48,64370.0
2011-05-05,188451.74,64420.0
2011-05-06,190718.9,65195.0
2011-05-09,190909.05,65260.0
2011-05-10,191201.58,65360.0
2011-05-11,187252.35,64010.0
2011-05-12,189387.86,64740.0
2011-05-13,186345.48,63700.0
2011-05-16,184604.89,63105.0
2011-05-17,187691.15,64160.0
2011-05-18,185701.91,63480.0
2011-05-19,182952.07,62540.0
2011-05-20,183946.69,62880.0
2011-05-23,184063.7,62920.0
2011-05-24,186345.48,63700.0
2011-05-25,186199.22,63650.0
2011-05-26,189022.19,64615.0
2011-05-27,189007.56,64610.0
2011-05-30,187661.9,64150.0
2011-05-31,190104.57,64985.0
2011-06-01,186213.84,63655.0
2011-06-02,188758.91,64525.0
2011-06-03,187837.42,64210.0
2011-06-06,184575.64,63095.0
2011-06-07,185467.88,63400.0
2011-06-08,184824.3,63180.0
2011-06-09,185628.77,63455.0
2011-06-10,183551.77,62745.0
2011-06-13,181460.13,62030.0
2011-06-14,182220.73,62290.0
2011-06-15,180205.65,62600.0
2011-06-16,178104.21,61870.0
2011-06-17,178320.11,61945.0
2011-06-20,178679.94,62070.0
2011-06-21,179543.55,62370.0
2011-06-22,179111.75,62220.0
2011-06-24,178132.99,61880.0
2011-06-27,178982.21,62175.0
2011-06-28,182206.33,63295.0
2011-06-29,182220.73,63300.0
2011-06-30,181529.84,63060.0
2011-07-01,185156.98,64320.0
2011-07-04,186236.49,64695.0
2011-07-05,183602.49,63780.0
2011-07-06,182335.87,63340.0
2011-07-07,180997.28,62875.0
2011-07-08,179054.17,62200.0
2011-07-11,175052.8,60810.0
2011-07-12,173397.56,60235.0
2011-07-13,176607.29,61350.0
2011-07-14,173642.25,60320.0
2011-07-15,172778.64,60020.0
2011-07-18,170749.17,59315.0
2011-07-19,171310.51,59510.0
2011-07-20,171483.23,59570.0
2011-07-21,174678.57,60680.0
2011-07-22,174592.21,60650.0
2011-07-25,173527.1,60280.0
2011-07-26,171655.95,59630.0
2011-07-27,168489.4,58530.0
2011-07-28,169986.32,59050.0
2011-07-29,170446.91,59210.0
2011-08-01,169468.15,58870.0
2011-08-02,164819.08,57255.0
2011-08-03,161206.33,56000.0
2011-08-04,151562.74,52650.0
2011-08-05,152944.5,53130.0
2011-08-08,139616.2,48500.0
2011-08-09,147417.43,51210.0
2011-08-10,148482.54,51580.0
2011-08-11,153433.88,53300.0
2011-08-12,154844.44,53790.0
2011-08-15,157262.53,54630.0
2011-08-16,156442.11,54345.0
2011-08-17,158560.61,55760.0
2011-08-18,153356.77,53930.0
2011-08-19,150712.2,53000.0
2011-08-22,150513.15,52930.0
2011-08-23,155262.0,54600.0
2011-08-24,153982.37,54150.0
2011-08-25,152134.01,53500.0
2011-08-26,153442.08,53960.0
2011-08-29,157963.45,55550.0
2011-08-30,158873.41,55870.0
2011-08-31,162285.76,57070.0
2011-09-01,166920.87,58700.0
2011-09-02,161731.25,56875.0
2011-09-05,157280.98,55310.0
2011-09-06,162356.85,57095.0
2011-09-08,165214.69,58100.0
2011-09-09,160394.75,56405.0
2011-09-12,160153.04,56320.0
2011-09-13,158503.74,55740.0
2011-09-14,160707.55,56515.0
2011-09-15,161233.62,56700.0
2011-09-16,163551.17,57515.0
2011-09-19,163437.43,57475.0
2011-09-20,160437.4,56420.0
2011-09-21,159726.5,56170.0
2011-09-22,151707.47,53350.0
2011-09-23,152418.38,53600.0
2011-09-26,152987.1,53800.0
2011-09-27,153840.19,54100.0
2011-09-28,150953.91,53085.0
2011-09-29,152702.74,53700.0
2011-09-30,148437.3,52200.0
2011-10-03,143901.71,50605.0
2011-10-04,144740.58,50900.0
2011-10-05,144370.91,50770.0
2011-10-06,148266.68,52140.0
2011-10-07,145849.6,51290.0
2011-10-10,152333.07,53570.0
2011-10-11,152361.5,53580.0
2011-10-13,154881.85,55000.0
2011-10-14,156627.79,55620.0
2011-10-17,154037.04,54700.0
2011-10-18,157134.68,55800.0
2011-10-19,156064.59,55420.0
2011-10-20,153304.87,54440.0
2011-10-21,157585.25,55960.0
2011-10-24,161640.33,57400.0
2011-10-25,160373.12,56950.0
2011-10-26,162217.62,57605.0
2011-10-27,168835.3,59955.0
2011-10-28,169905.39,60335.0
2011-10-31,165413.82,58740.0
2011-11-01,163752.36,58150.0
2011-11-03,165273.02,58690.0
2011-11-04,166864.08,59255.0
2011-11-07,167835.61,59600.0
2011-11-08,168117.21,59700.0
2011-11-09,163132.83,57930.0
2011-11-10,162471.06,57695.0
2011-11-11,165695.42,58840.0
2011-11-14,165118.14,58635.0
2011-11-16,165554.62,58790.0
2011-11-17,161217.93,57250.0
2011-11-18,160598.4,57030.0
2011-11-21,159866.23,56770.0
2011-11-22,158415.98,56255.0
2011-11-23,155585.86,55250.0
2011-11-24,156177.23,55460.0
2011-11-25,155078.98,55070.0
2011-11-28,158514.54,56290.0
2011-11-29,156233.55,55480.0
2011-11-30,160936.33,57150.0
2011-12-01,164780.21,58515.0
2011-12-02,163020.19,57890.0
2011-12-05,166061.51,58970.0
2011-12-06,168117.21,59700.0
2011-12-07,165723.58,58850.0
2011-12-08,161781.14,57450.0
2011-12-09,164766.13,58510.0
2011-12-12,162076.82,57555.0
2011-12-13,161077.13,57200.0
2011-12-14,159091.09,57275.0
2011-12-15,158979.99,57235.0
2011-12-16,157743.92,56790.0
2011-12-19,154744.04,55710.0
2011-12-20,160410.49,57750.0
2011-12-21,159910.51,57570.0
2011-12-22,161771.54,58240.0
2011-12-23,162479.85,58495.0
2011-12-26,162452.07,58485.0
2011-12-27,162660.4,58560.0
2011-12-28,158188.35,56950.0
2011-12-29,158841.1,57185.0
2012-01-02,162549.29,58520.0
2012-01-03,166215.82,59840.0
2012-01-04,166257.48,59855.0
2012-01-05,164160.34,59100.0
2012-01-06,164327.0,59160.0
2012-01-09,165771.39,59680.0
2012-01-10,167493.55,60300.0
2012-01-11,168299.07,60590.0
2012-01-12,167632.43,60350.0
2012-01-13,165215.86,59480.0
2012-01-16,167660.21,60360.0
2012-01-17,168882.38,60800.0
2012-01-18,172910.0,62250.0
2012-01-19,172812.79,62215.0
2012-01-20,174021.07,62650.0
2012-01-23,174354.39,62770.0
2012-01-24,174215.51,62720.0
2012-01-26,175618.23,63225.0
2012-01-27,176034.88,63375.0
2012-01-30,174951.59,62985.0
2012-01-31,176340.43,63485.0
2012-02-01,179993.06,64800.0
2012-02-02,179993.06,64800.0
2012-02-03,181298.57,65270.0
2012-02-06,181381.9,65300.0
2012-02-07,184020.69,66250.0
2012-02-08,183187.39,65950.0
2012-02-09,181937.43,65500.0
2012-02-10,178382.02,64220.0
2012-02-13,182923.51,65855.0
2012-02-14,180729.15,65065.0
2012-02-15,181882.74,66220.0
2012-02-16,183640.59,66860.0
2012-02-17,184409.65,67140.0
2012-02-22,183668.06,66870.0
2012-02-23,183022.59,66635.0
2012-02-24,183475.79,66800.0
2012-02-27,181649.27,66135.0
2012-02-28,183365.93,66760.0
2012-02-29,182706.73,66520.0
2012-03-01,185755.51,67630.0
2012-03-02,188309.88,68560.0
2012-03-05,185755.51,67630.0
2012-03-06,180042.49,65550.0
2012-03-07,183475.79,66800.0
2012-03-08,185425.91,67510.0
2012-03-09,184615.65,67215.0
2012-03-12,183750.46,66900.0
2012-03-13,189655.74,69050.0
2012-03-14,188460.95,68615.0
2012-03-15,187376.03,68220.0
2012-03-16,186881.63,68040.0
2012-03-19,187252.43,68175.0
2012-03-20,185947.77,67700.0
2012-03-21,184684.31,67240.0
2012-03-22,181965.14,66250.0
2012-03-23,181676.74,66145.0
2012-03-26,184409.65,67140.0
2012-03-27,181553.14,66100.0
2012-03-28,179493.16,65350.0
2012-03-29,178600.5,65025.0
2012-03-30,177941.3,64785.0
2012-04-02,179561.82,65375.0
2012-04-03,177707.84,64700.0
2012-04-04,174755.2,63625.0
2012-04-05,174947.46,63695.0
2012-04-09,172228.29,62705.0
2012-04-10,169687.64,61780.0
2012-04-11,168245.65,61255.0
2012-04-12,173052.28,63005.0
2012-04-13,170772.56,62175.0
2012-04-16,170236.97,61980.0
2012-04-17,172544.15,62820.0
2012-04-18,172992.99,63595.0
2012-04-19,172462.54,63400.0
2012-04-20,172068.11,63255.0
2012-04-23,169075.86,62155.0
2012-04-24,170558.38,62700.0
2012-04-25,169878.32,62450.0
2012-04-26,170612.79,62720.0
2012-04-27,169660.71,62370.0
2012-04-30,168994.25,62125.0
2012-05-02,171347.25,62990.0
2012-05-03,170299.96,62605.0
2012-05-04,166206.02,61100.0
2012-05-07,167498.12,61575.0
2012-05-08,164573.88,60500.0
2012-05-09,163376.98,60060.0
2012-05-10,163580.99,60135.0
2012-05-11,162941.74,59900.0
2012-05-14,156508.4,57535.0
2012-05-15,153964.98,56600.0
2012-05-16,152822.49,56180.0
2012-05-17,147980.48,54400.0
2012-05-18,148524.52,54600.0
2012-05-21,154264.21,56710.0
2012-05-22,150469.49,55315.0
2012-05-23,149571.81,54985.0
2012-05-24,148116.49,54450.0
2012-05-25,149068.57,54800.0
2012-05-28,150782.31,55430.0
2012-05-29,148769.34,54690.0
2012-05-30,146837.98,53980.0
2012-05-31,147681.25,54290.0
2012-06-01,145301.05,53415.0
2012-06-04,144961.02,53290.0
2012-06-05,142594.42,52420.0
2012-06-06,147218.81,54120.0
2012-06-08,147939.67,54385.0
2012-06-11,147341.22,54165.0
2012-06-12,149612.62,55000.0
2012-06-13,150703.6,55945.0
2012-06-14,150865.22,56005.0
2012-06-15,152468.02,56600.0
2012-06-18,153141.47,56850.0
2012-06-19,155592.81,57760.0
2012-06-20,155175.27,57605.0
2012-06-21,150582.38,55900.0
2012-06-22,150178.31,55750.0
2012-06-25,145464.19,54000.0
2012-06-26,146002.95,54200.0
2012-06-27,144427.09,53615.0
2012-06-28,142824.29,53020.0
2012-06-29,147309.43,54685.0
2012-07-02,148373.48,55080.0
2012-07-03,152050.49,56445.0
2012-07-04,151942.74,56405.0
2012-07-05,153276.16,56900.0
2012-07-06,150366.87,55820.0
2012-07-10,144925.44,53800.0
2012-07-11,144521.37,53650.0
2012-07-12,144373.21,53595.0
2012-07-13,147295.96,54680.0
2012-07-16,145006.25,53830.0
2012-07-17,145922.14,54170.0
2012-07-18,147619.22,54800.0
2012-07-19,149949.34,55665.0
2012-07-20,145881.73,54155.0
2012-07-23,143888.33,53415.0
2012-07-24,142177.78,52780.0
2012-07-25,142487.56,52895.0
2012-07-26,146218.45,54280.0
2012-07-27,153949.6,57150.0
2012-07-30,155485.06,57720.0
2012-07-31,150932.57,56030.0
2012-08-01,152468.02,56600.0
2012-08-02,149450.99,55480.0
2012-08-03,154878.96,57495.0
2012-08-06,157316.83,58400.0
2012-08-07,155687.09,57795.0
2012-08-08,158515.56,58845.0
2012-08-09,158771.47,58940.0
2012-08-10,159646.95,59265.0
2012-08-13,158946.57,59005.0
2012-08-14,156508.7,58100.0
2012-08-15,156135.68,58600.0
2012-08-16,159892.52,60010.0
2012-08-17,159679.37,59930.0
2012-08-20,159719.34,59945.0
2012-08-21,159026.58,59685.0
2012-08-22,160105.68,60090.0
2012-08-23,157681.05,59180.0
2012-08-24,156801.78,58850.0
2012-08-27,156561.98,58760.0
2012-08-28,157254.74,59020.0
2012-08-29,153604.47,57650.0
2012-08-30,153311.38,57540.0
2012-08-31,153444.6,57590.0
2012-09-03,153138.19,57475.0
2012-09-04,151019.97,56680.0
2012-09-05,152192.32,57120.0
2012-09-06,156575.31,58765.0
2012-09-10,156215.61,58630.0
2012-09-11,159532.83,59875.0
2012-09-12,161198.1,60500.0
2012-09-13,166247.19,62395.0
2012-09-14,166526.96,62500.0
2012-09-17,165954.11,62285.0
2012-09-18,165754.27,62210.0
2012-09-19,164928.3,61900.0
2012-09-20,165181.42,61995.0
2012-09-21,164462.02,61725.0
2012-09-24,165581.08,62145.0
2012-09-25,161357.96,60560.0
2012-09-26,161837.56,60740.0
2012-09-27,161211.42,60505.0
2012-09-28,158107.36,59340.0
2012-10-01,159053.23,59695.0
2012-10-02,158373.8,59440.0
2012-10-03,156242.25,58640.0
2012-10-04,155602.79,58400.0
2012-10-05,156615.27,58780.0
2012-10-08,158267.22,59400.0
2012-10-09,157467.89,59100.0
2012-10-10,155642.76,58415.0
2012-10-11,158080.71,59330.0
2012-10-15,159013.26,59680.0
2012-10-16,159319.67,59795.0
2012-10-17,160349.07,60750.0
2012-10-18,159398.86,60390.0
2012-10-19,156257.86,59200.0
2012-10-22,157366.45,59620.0
2012-10-23,152879.31,57920.0
2012-10-24,150978.88,57200.0
2012-10-25,153367.62,58105.0
2012-10-26,152034.68,57600.0
2012-10-29,152193.05,57660.0
2012-10-30,153657.96,58215.0
2012-10-31,151282.42,57315.0
2012-11-01,155729.96,59000.0
2012-11-05,154594.98,58570.0
2012-11-06,157828.36,59795.0
2012-11-07,155149.28,58780.0
2012-11-08,151902.7,57550.0
2012-11-09,151889.5,57545.0
2012-11-12,150714.93,57100.0
2012-11-13,151981.89,57580.0
2012-11-14,147864.28,56020.0
2012-11-16,145963.85,55300.0
2012-11-19,149250.01,56545.0
2012-11-21,148722.12,56345.0
2012-11-22,149698.73,56715.0
2012-11-23,151783.92,57505.0
2012-11-26,149896.69,56790.0
2012-11-27,147415.57,55850.0
2012-11-28,148867.29,56400.0
2012-11-29,152852.92,57910.0
2012-11-30,152166.65,57650.0
2012-12-03,153948.31,58325.0
2012-12-04,151836.71,57525.0
2012-12-05,152021.48,57595.0
2012-12-06,152694.55,57850.0
2012-12-07,154621.38,58580.0
2012-12-10,156152.28,59160.0
2012-12-11,156917.73,59450.0
2012-12-12,156786.86,59900.0
2012-12-13,156603.64,59830.0
2012-12-14,157349.62,60115.0
2012-12-17,157205.66,60060.0
2012-12-18,160006.36,61130.0
2012-12-19,160974.82,61500.0
2012-12-20,161864.77,61840.0
2012-12-21,160713.08,61400.0
2012-12-26,160634.55,61370.0
2012-12-27,159692.26,61010.0
2012-12-28,160241.93,61220.0
2013-01-02,165188.96,63110.0
2013-01-03,166746.36,63705.0
2013-01-04,164377.54,62800.0
2013-01-07,162780.88,62190.0
2013-01-08,160320.45,61250.0
2013-01-09,161498.32,61700.0
2013-01-10,162492.96,62080.0
2013-01-11,162021.81,61900.0
2013-01-14,162663.1,62145.0
2013-01-15,162205.04,61970.0
2013-01-16,162061.08,61915.0
2013-01-17,163592.3,62500.0
2013-01-18,162532.22,62095.0
2013-01-21,162349.0,62025.0
2013-01-22,161760.07,61800.0
2013-01-23,162859.41,62220.0
2013-01-24,160058.71,61150.0
2013-01-28,156930.82,59955.0
2013-01-29,158252.65,60460.0
2013-01-30,155216.37,59300.0
2013-01-31,156917.73,59950.0
2013-02-01,158043.25,60380.0
2013-02-04,155975.44,59590.0
2013-02-05,155216.37,59300.0
2013-02-06,154300.26,58950.0
2013-02-07,152598.9,58300.0
2013-02-08,153122.39,58500.0
2013-02-13,153434.46,59000.0
2013-02-14,152472.25,58630.0
2013-02-15,151614.05,58300.0
2013-02-18,150755.86,57970.0
2013-02-19,149832.65,57615.0
2013-02-20,146464.9,56320.0
2013-02-21,146542.92,56350.0
2013-02-22,147973.24,56900.0
2013-02-25,147141.05,56580.0
2013-02-26,149312.54,57415.0
2013-02-27,149546.59,57505.0
2013-02-28,149273.53,57400.0
2013-03-01,148909.45,57260.0
2013-03-04,147115.04,56570.0
2013-03-05,145996.79,56140.0
2013-03-06,151132.95,58115.0
2013-03-07,153694.52,59100.0
2013-03-08,152927.35,58805.0
2013-03-11,153200.41,58910.0
2013-03-12,151926.12,58420.0
2013-03-13,149624.61,57535.0
2013-03-14,149130.5,57345.0
2013-03-15,148051.25,56930.0
2013-03-18,148428.34,57075.0
2013-03-19,146490.9,56330.0
2013-03-20,146009.8,56145.0
2013-03-21,145190.61,55830.0
2013-03-22,144020.35,55380.0
2013-03-25,142355.97,54740.0
2013-03-26,145164.61,55820.0
2013-03-27,145931.78,56115.0
2013-03-28,146074.81,56170.0
2013-04-01,145359.65,55895.0
2013-04-02,142772.07,54900.0
2013-04-03,144592.48,55600.0
2013-04-04,142277.96,54710.0
2013-04-05,143435.22,55155.0
2013-04-08,143058.13,55010.0
2013-04-09,145112.59,55800.0
2013-04-10,146204.84,56220.0
2013-04-11,143721.28,55265.0
2013-04-12,142381.98,54750.0
2013-04-15,137830.96,53000.0
2013-04-16,140197.49,53910.0
2013-04-17,138107.51,53195.0
2013-04-18,138548.87,53365.0
2013-04-19,140197.49,54000.0
2013-04-22,141820.15,54625.0
2013-04-23,143261.06,55180.0
2013-04-24,142689.89,54960.0
2013-04-25,143235.1,55170.0
2013-04-26,140547.98,54135.0
2013-04-29,142754.8,54985.0
2013-04-30,145506.82,56045.0
2013-05-02,143871.18,55415.0
2013-05-03,144312.55,55585.0
2013-05-06,143520.69,55280.0
2013-05-07,146285.7,56345.0
2013-05-08,144663.04,55720.0
2013-05-09,143897.15,55425.0
2013-05-10,142676.91,54955.0
