index,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2000-05-01,98.53125,20000900.0,98.6171875,20000600.0,98.53125,20000900.0
2000-05-02,98.6640625,20000900.0,98.6171875,20000600.0,98.6640625,20000900.0
2000-05-03,98.625,20000900.0,98.578125,20000600.0,98.625,20000900.0
2000-05-04,98.578125,20000900.0,98.546875,20000600.0,98.578125,20000900.0
2000-05-05,98.53125,20000900.0,98.5,20000600.0,98.53125,20000900.0
2000-05-08,98.375,20000900.0,98.375,20000600.0,98.375,20000900.0
2000-05-09,98.296875,20000900.0,98.328125,20000600.0,98.296875,20000900.0
2000-05-10,98.3203125,20000900.0,98.3515625,20000600.0,98.3203125,20000900.0
2000-05-11,98.3671875,20000900.0,98.4453125,20000600.0,98.3671875,20000900.0
2000-05-12,98.375,20000900.0,98.453125,20000600.0,98.375,20000900.0
2000-05-15,98.1796875,20000900.0,98.3046875,20000600.0,98.1796875,20000900.0
2000-05-16,98.234375,20000900.0,98.359375,20000600.0,98.234375,20000900.0
2000-05-17,98.2265625,20000900.0,98.3515625,20000600.0,98.2265625,20000900.0
2000-05-18,98.1875,20000900.0,98.328125,20000600.0,98.1875,20000900.0
2000-05-19,98.078125,20000900.0,98.234375,20000600.0,98.078125,20000900.0
2000-05-22,98.234375,20000900.0,98.390625,20000600.0,98.234375,20000900.0
2000-05-23,98.375,20000900.0,98.5,20000600.0,98.375,20000900.0
2000-05-24,98.3203125,20000900.0,98.4453125,20000600.0,98.3203125,20000900.0
2000-05-25,98.3125,20000900.0,98.4375,20000600.0,98.3125,20000900.0
2000-05-26,98.4453125,20000900.0,98.5703125,20000600.0,98.4453125,20000900.0
2000-05-29,98.5,20000900.0,98.640625,20000600.0,98.5,20000900.0
2000-05-30,98.5,20000900.0,98.640625,20000600.0,98.5,20000900.0
2000-05-31,98.359375,20000900.0,98.4921875,20000600.0,98.359375,20000900.0
2000-06-01,98.4375,20000900.0,98.5703125,20000600.0,98.4375,20000900.0
2000-06-02,98.4375,20000900.0,98.5703125,20000600.0,98.4375,20000900.0
2000-08-03,99.421875,20001200.0,99.484375,20000900.0,99.421875,20001200.0
