index,adjusted,underlying
2012-03-20,4206.09,1821.0
2012-03-21,4211.87,1823.5
2012-03-22,4216.49,1825.5
2012-03-23,4189.92,1814.0
2012-03-26,4202.63,1819.5
2012-03-27,4213.02,1824.0
2012-03-28,4218.8,1826.5
2012-03-29,4206.09,1821.0
2012-03-30,4208.4,1822.0
2012-04-02,4219.84,1845.0
2012-04-03,4199.25,1836.0
2012-04-04,4198.11,1835.5
2012-04-05,4187.82,1831.0
2012-04-09,4176.38,1826.0
2012-04-10,4217.55,1844.0
2012-04-11,4217.55,1844.0
2012-04-12,4190.11,1832.0
2012-04-13,4224.41,1847.0
2012-04-16,4239.28,1853.5
2012-04-17,4269.01,1866.5
2012-04-18,4309.04,1884.0
2012-04-19,4309.04,1884.0
2012-04-20,4286.17,1874.0
2012-04-23,4303.32,1881.5
2012-04-24,4302.18,1881.0
2012-04-25,4311.33,1885.0
2012-04-26,4322.76,1890.0
2012-04-27,4318.19,1888.0
2012-04-30,4326.19,1891.5
2012-05-02,4359.96,1937.0
2012-05-03,4318.31,1918.5
2012-05-04,4366.71,1940.0
2012-05-07,4341.95,1929.0
2012-05-08,4394.84,1952.5
2012-05-09,4457.87,1980.5
2012-05-10,4416.23,1962.0
2012-05-11,4444.36,1974.5
2012-05-14,4514.14,2005.5
2012-05-15,4519.77,2008.0
2012-05-16,4524.27,2010.0
2012-05-17,4536.65,2015.5
2012-05-18,4560.28,2026.0
2012-05-21,4609.8,2048.0
2012-05-22,4716.72,2095.5
2012-05-23,4591.8,2040.0
2012-05-24,4573.79,2032.0
2012-05-25,4468.0,1985.0
2012-05-28,4465.75,1984.0
2012-05-29,4490.51,1995.0
2012-05-30,4549.03,2021.0
2012-05-31,4551.28,2022.0
2012-06-01,4590.48,2049.5
2012-06-04,4635.27,2069.5
2012-06-05,4553.52,2033.0
2012-06-06,4575.92,2043.0
2012-06-08,4546.8,2030.0
2012-06-11,4645.35,2074.0
2012-06-12,4649.83,2076.0
2012-06-13,4661.03,2081.0
2012-06-14,4618.47,2062.0
2012-06-15,4607.28,2057.0
2012-06-18,4620.71,2063.0
2012-06-19,4558.0,2035.0
2012-06-20,4546.8,2030.0
2012-06-21,4615.11,2060.5
2012-06-22,4636.39,2070.0
2012-06-25,4626.31,2065.5
2012-06-26,4654.31,2078.0
2012-06-27,4652.07,2077.0
2012-06-28,4652.07,2077.0
2012-06-29,4527.76,2021.5
2012-07-02,4477.32,1997.0
2012-07-03,4540.09,2025.0
2012-07-04,4564.76,2036.0
2012-07-05,4553.55,2031.0
2012-07-06,4565.88,2036.5
2012-07-10,4573.72,2040.0
2012-07-11,4582.69,2044.0
2012-07-12,4587.18,2046.0
2012-07-13,4588.3,2046.5
2012-07-16,4581.57,2043.5
2012-07-17,4542.34,2026.0
2012-07-18,4547.94,2028.5
2012-07-19,4518.79,2015.5
2012-07-20,4545.7,2027.5
2012-07-23,4580.45,2043.0
2012-07-24,4598.39,2051.0
2012-07-25,4564.76,2036.0
2012-07-26,4533.37,2022.0
2012-07-27,4538.97,2024.5
2012-07-30,4574.84,2040.5
2012-07-31,4596.14,2050.0
2012-08-01,4579.45,2057.0
2012-08-02,4592.8,2063.0
2012-08-03,4536.03,2037.5
2012-08-06,4549.39,2043.5
2012-08-07,4537.15,2038.0
2012-08-08,4523.79,2032.0
2012-08-09,4503.75,2023.0
2012-08-10,4505.98,2024.0
2012-08-13,4517.11,2029.0
2012-08-14,4527.13,2033.5
2012-08-15,4520.45,2030.5
2012-08-16,4504.87,2023.5
2012-08-17,4499.3,2021.0
2012-08-20,4502.64,2022.5
2012-08-21,4498.19,2020.5
2012-08-22,4500.41,2021.5
2012-08-23,4512.66,2027.0
2012-08-24,4522.68,2031.5
2012-08-27,4531.58,2035.5
2012-08-28,4553.84,2045.5
2012-08-29,4567.2,2051.5
2012-08-30,4566.09,2051.0
2012-08-31,4536.03,2037.5
2012-09-03,4544.94,2041.5
2012-09-04,4566.09,2051.0
2012-09-05,4557.18,2047.0
2012-09-06,4533.81,2036.5
2012-09-10,4514.88,2028.0
2012-09-11,4505.98,2024.0
2012-09-12,4526.02,2033.0
2012-09-13,4510.43,2026.0
2012-09-14,4489.28,2016.5
2012-09-17,4533.81,2036.5
2012-09-18,4517.11,2029.0
2012-09-19,4514.88,2028.0
2012-09-20,4508.21,2025.0
2012-09-21,4509.32,2025.5
2012-09-24,4517.11,2029.0
2012-09-25,4524.9,2032.5
2012-09-26,4532.7,2036.0
2012-09-27,4518.22,2029.5
2012-09-28,4520.45,2030.5
2012-10-01,4522.67,2038.0
2012-10-02,4513.79,2034.0
2012-10-03,4510.46,2032.5
2012-10-04,4498.26,2027.0
2012-10-05,4522.67,2038.0
2012-10-08,4522.67,2038.0
2012-10-09,4529.33,2041.0
2012-10-10,4548.19,2049.5
2012-10-11,4548.19,2049.5
2012-10-15,4532.66,2042.5
2012-10-16,4527.11,2040.0
2012-10-17,4522.67,2038.0
2012-10-18,4508.25,2031.5
2012-10-19,4510.46,2032.5
2012-10-22,4498.26,2027.0
2012-10-23,4510.46,2032.5
2012-10-24,4509.35,2032.0
2012-10-25,4499.37,2027.5
2012-10-26,4498.26,2027.0
2012-10-29,4511.57,2033.0
2012-10-30,4507.14,2031.0
2012-10-31,4508.25,2031.5
2012-11-01,4509.35,2039.5
2012-11-05,4517.09,2043.0
2012-11-06,4512.67,2041.0
2012-11-07,4512.67,2041.0
2012-11-08,4523.72,2046.0
2012-11-09,4534.78,2051.0
2012-11-12,4548.04,2057.0
2012-11-13,4562.41,2063.5
2012-11-14,4580.1,2071.5
2012-11-16,4629.85,2094.0
2012-11-19,4621.01,2090.0
2012-11-21,4646.43,2101.5
2012-11-22,4654.17,2105.0
2012-11-23,4609.95,2085.0
2012-11-26,4598.9,2080.0
2012-11-27,4607.74,2084.0
2012-11-28,4629.85,2094.0
2012-11-29,4627.64,2093.0
2012-11-30,4708.83,2146.0
2012-12-03,4686.88,2136.0
2012-12-04,4671.52,2129.0
2012-12-05,4594.73,2094.0
2012-12-06,4569.49,2082.5
2012-12-07,4569.49,2082.5
2012-12-10,4572.78,2084.0
2012-12-11,4559.62,2078.0
2012-12-12,4556.33,2076.5
2012-12-13,4581.56,2088.0
2012-12-14,4588.14,2091.0
2012-12-17,4618.86,2105.0
2012-12-18,4593.63,2093.5
2012-12-19,4548.65,2073.0
2012-12-20,4542.06,2070.0
2012-12-21,4562.91,2079.5
2012-12-26,4498.18,2050.0
2012-12-27,4486.11,2044.5
2012-12-28,4500.32,2059.0
2013-01-02,4492.67,2055.5
2013-01-03,4495.95,2057.0
2013-01-04,4466.44,2043.5
2013-01-07,4456.6,2039.0
2013-01-08,4480.65,2050.0
2013-01-09,4480.65,2050.0
2013-01-10,4446.77,2034.5
2013-01-11,4452.23,2037.0
2013-01-14,4455.51,2038.5
2013-01-15,4459.88,2040.5
2013-01-16,4471.9,2046.0
2013-01-17,4479.55,2049.5
2013-01-18,4468.63,2044.5
2013-01-21,4469.72,2045.0
2013-01-22,4468.63,2044.5
2013-01-23,4454.42,2038.0
2013-01-24,4446.77,2034.5
2013-01-28,4362.62,1996.0
2013-01-29,4336.39,1984.0
2013-01-30,4347.32,1989.0
2013-01-31,4351.67,1999.0
2013-02-01,4345.14,1996.0
2013-02-04,4356.03,2001.0
2013-02-05,4332.08,1990.0
2013-02-06,4347.32,1997.0
2013-02-07,4291.81,1971.5
2013-02-08,4303.78,1977.0
2013-02-13,4288.54,1970.0
2013-02-14,4267.86,1960.5
2013-02-15,4288.54,1970.0
2013-02-18,4276.57,1964.5
2013-02-19,4260.24,1957.0
2013-02-20,4278.75,1965.5
2013-02-21,4298.34,1974.5
2013-02-22,4296.16,1973.5
2013-02-25,4321.2,1985.0
2013-02-26,4316.84,1983.0
2013-02-27,4296.16,1973.5
2013-02-28,4302.67,1985.0
2013-03-01,4313.5,1990.0
2013-03-04,4289.66,1979.0
2013-03-05,4275.57,1972.5
2013-03-06,4283.16,1976.0
2013-03-07,4257.15,1964.0
2013-03-08,4228.97,1951.0
2013-03-11,4256.06,1963.5
2013-03-12,4265.82,1968.0
2013-03-13,4285.33,1977.0
2013-03-14,4280.99,1975.0
2013-03-15,4307.0,1987.0
2013-03-18,4322.17,1994.0
2013-03-19,4310.25,1988.5
2013-03-20,4321.09,1993.5
2013-03-21,4357.94,2010.5
2013-03-22,4357.94,2010.5
2013-03-25,4365.53,2014.0
2013-03-26,4376.36,2019.0
2013-03-27,4362.27,2012.5
2013-03-28,4387.1,2032.5
2013-04-01,4377.38,2028.0
2013-04-02,4380.62,2029.5
2013-04-03,4383.86,2031.0
2013-04-04,4369.83,2024.5
2013-04-05,4302.92,1993.5
2013-04-08,4318.03,2000.5
2013-04-09,4294.28,1989.5
2013-04-10,4273.78,1980.0
2013-04-11,4275.94,1981.0
2013-04-12,4265.14,1976.0
2013-04-15,4334.21,2008.0
2013-04-16,4300.76,1992.5
2013-04-17,4322.34,2002.5
2013-04-18,4366.59,2023.0
2013-04-19,4347.17,2014.0
2013-04-22,4368.75,2024.0
2013-04-23,4376.3,2027.5
2013-04-24,4339.61,2010.5
2013-04-25,4333.14,2007.5
2013-04-26,4313.71,1998.5
2013-04-29,4336.37,2009.0
2013-04-30,4321.33,2011.0
2013-05-02,4337.45,2018.5
2013-05-03,4337.45,2018.5
2013-05-06,4338.52,2019.0
2013-05-07,4334.22,2017.0
2013-05-08,4327.78,2014.0
2013-05-09,4348.19,2023.5
2013-05-10,4360.01,2029.0
2013-05-13,4329.93,2015.0
2013-05-14,4362.16,2030.0
2013-05-15,4357.86,2028.0
2013-05-16,4365.38,2031.5
2013-05-17,4385.8,2041.0
2013-05-20,4394.39,2045.0
2013-05-21,4391.17,2043.5
2013-05-22,4413.73,2054.0
2013-05-23,4398.69,2047.0
2013-05-24,4413.73,2054.0
2013-05-27,4427.7,2060.5
2013-05-28,4464.23,2077.5
2013-05-29,4536.22,2111.0
2013-05-31,4595.99,2153.0
2013-06-03,4561.83,2137.0
2013-06-04,4560.76,2136.5
2013-06-05,4563.97,2138.0
2013-06-06,4568.24,2140.0
2013-06-07,4578.91,2145.0
2013-06-10,4603.46,2156.5
2013-06-11,4575.71,2143.5
2013-06-12,4623.74,2166.0
2013-06-13,4540.48,2127.0
2013-06-14,4609.86,2159.5
2013-06-17,4647.22,2177.0
2013-06-18,4672.84,2189.0
2013-06-19,4760.36,2230.0
2013-06-20,4822.26,2259.0
2013-06-21,4797.72,2247.5
2013-06-24,4759.29,2229.5
2013-06-25,4733.67,2217.5
2013-06-26,4671.77,2188.5
2013-06-27,4694.18,2199.0
2013-06-28,4771.59,2250.0
2013-07-01,4764.17,2246.5
2013-07-02,4809.76,2268.0
2013-07-03,4847.93,2286.0
2013-07-04,4792.8,2260.0
2013-07-05,4809.76,2268.0
2013-07-08,4824.61,2275.0
2013-07-10,4822.49,2274.0
2013-07-11,4803.4,2265.0
2013-07-12,4833.09,2279.0
2013-07-15,4720.69,2226.0
2013-07-16,4799.16,2263.0
2013-07-17,4745.08,2237.5
2013-07-18,4735.54,2233.0
2013-07-19,4780.07,2254.0
2013-07-22,4748.26,2239.0
2013-07-23,4703.73,2218.0
2013-07-24,4782.19,2255.0
2013-07-25,4765.23,2247.0
2013-07-26,4792.8,2260.0
2013-07-29,4818.24,2272.0
2013-07-30,4842.63,2283.5
2013-07-31,4824.73,2291.0
2013-08-01,4885.8,2320.0
2013-08-02,4845.79,2301.0
2013-08-05,4887.91,2321.0
2013-08-06,4866.85,2311.0
2013-08-07,4908.97,2331.0
2013-08-08,4835.26,2296.0
2013-08-09,4798.41,2278.5
2013-08-12,4841.58,2299.0
2013-08-13,4890.02,2322.0
2013-08-14,4913.18,2333.0
2013-08-15,4940.56,2346.0
2013-08-16,5055.33,2400.5
2013-08-19,5104.82,2424.0
2013-08-20,5054.28,2400.0
2013-08-21,5184.85,2462.0
2013-08-22,5140.62,2441.0
2013-08-23,4951.09,2351.0
2013-08-26,5016.37,2382.0
2013-08-27,5005.84,2377.0
2013-08-28,4945.82,2348.5
2013-08-29,4970.04,2360.0
2013-08-30,5027.59,2402.5
2013-09-02,5010.85,2394.5
2013-09-03,4960.63,2370.5
2013-09-04,4961.67,2371.0
2013-09-05,4888.43,2336.0
2013-09-06,4837.16,2311.5
2013-09-09,4786.94,2287.5
2013-09-10,4800.54,2294.0
2013-09-11,4789.03,2288.5
2013-09-12,4775.43,2282.0
2013-09-13,4786.94,2287.5
2013-09-16,4800.54,2294.0
2013-09-17,4735.67,2263.0
2013-09-18,4587.09,2192.0
2013-09-19,4618.48,2207.0
2013-09-20,4633.13,2214.0
2013-09-23,4608.01,2202.0
2013-09-24,4608.01,2202.0
2013-09-25,4671.84,2232.5
2013-09-26,4703.23,2247.5
2013-09-27,4714.74,2253.0
2013-09-30,4639.97,2234.0
2013-10-01,4638.93,2233.5
2013-10-02,4583.89,2207.0
2013-10-03,4615.04,2222.0
2013-10-04,4627.51,2228.0
2013-10-07,4614.01,2221.5
2013-10-08,4618.16,2223.5
2013-10-09,4608.81,2219.0
2013-10-10,4547.54,2189.5
2013-10-11,4538.2,2185.0
2013-10-14,4554.81,2193.0
2013-10-15,4543.39,2187.5
2013-10-16,4546.5,2189.0
2013-10-17,4487.31,2160.5
2013-10-18,4534.04,2183.0
2013-10-21,4536.12,2184.0
2013-10-22,4520.54,2176.5
2013-10-23,4558.97,2195.0
2013-10-24,4584.93,2207.5
2013-10-25,4548.58,2190.0
2013-10-28,4534.04,2183.0
2013-10-29,4542.35,2187.0
2013-10-30,4552.73,2192.0
2013-10-31,4648.61,2254.5
2013-11-01,4684.7,2272.0
2013-11-04,4662.02,2261.0
2013-11-05,4743.46,2300.5
2013-11-06,4742.43,2300.0
2013-11-07,4777.48,2317.0
2013-11-08,4795.01,2325.5
2013-11-11,4833.16,2344.0
2013-11-12,4833.16,2344.0
2013-11-13,4830.06,2342.5
2013-11-14,4787.79,2322.0
2013-11-18,4684.7,2272.0
2013-11-19,4696.04,2277.5
2013-11-21,4763.05,2310.0
2013-11-22,4710.47,2284.5
2013-11-25,4732.12,2295.0
2013-11-26,4736.25,2297.0
2013-11-27,4809.44,2332.5
2013-11-28,4781.61,2319.0
2013-11-29,4820.52,2354.0
2013-12-02,4854.31,2370.5
2013-12-03,4884.0,2385.0
2013-12-04,4921.88,2403.5
2013-12-05,4850.21,2368.5
2013-12-06,4799.01,2343.5
2013-12-09,4765.23,2327.0
2013-12-10,4744.75,2317.0
2013-12-11,4817.44,2352.5
2013-12-12,4803.11,2345.5
2013-12-13,4788.78,2338.5
2013-12-16,4780.58,2334.5
2013-12-17,4764.2,2326.5
2013-12-18,4789.8,2339.0
2013-12-19,4835.88,2361.5
2013-12-20,4891.17,2388.5
2013-12-23,4837.92,2362.5
2013-12-26,4824.61,2356.0
2013-12-27,4789.8,2339.0
2013-12-30,4833.44,2381.0
2014-01-02,4882.16,2405.0
2014-01-03,4872.01,2400.0
2014-01-06,4863.89,2396.0
2014-01-07,4845.62,2387.0
2014-01-08,4900.43,2414.0
2014-01-09,4880.13,2404.0
2014-01-10,4813.14,2371.0
2014-01-13,4811.11,2370.0
2014-01-14,4795.89,2362.5
2014-01-15,4810.1,2369.5
2014-01-16,4814.16,2371.5
2014-01-17,4773.56,2351.5
2014-01-20,4772.54,2351.0
2014-01-21,4806.04,2367.5
2014-01-22,4827.35,2378.0
2014-01-23,4880.13,2404.0
2014-01-24,4877.09,2402.5
2014-01-27,4926.82,2427.0
2014-01-28,4922.76,2425.0
2014-01-29,4951.19,2439.0
2014-01-30,4896.37,2412.0
2014-01-31,4900.4,2432.0
2014-02-03,4952.79,2458.0
2014-02-04,4880.26,2422.0
2014-02-05,4874.21,2419.0
2014-02-06,4830.89,2397.5
2014-02-07,4822.83,2393.5
2014-02-10,4882.27,2423.0
2014-02-11,4862.12,2413.0
2014-02-12,4910.48,2437.0
2014-02-13,4843.99,2404.0
2014-02-14,4831.9,2398.0
2014-02-17,4833.91,2399.0
2014-02-18,4841.97,2403.0
2014-02-19,4836.93,2400.5
2014-02-20,4790.59,2377.5
2014-02-21,4747.27,2356.0
2014-02-24,4725.1,2345.0
2014-02-25,4721.07,2343.0
2014-02-26,4741.22,2353.0
2014-02-27,4677.75,2321.5
2014-02-28,4727.78,2362.5
2014-03-05,4670.75,2334.0
2014-03-06,4676.75,2337.0
2014-03-07,4714.77,2356.0
2014-03-10,4734.78,2366.0
2014-03-11,4758.8,2378.0
2014-03-12,4737.79,2367.5
2014-03-13,4751.79,2374.5
2014-03-14,4717.77,2357.5
2014-03-17,4720.78,2359.0
2014-03-18,4686.76,2342.0
2014-03-19,4718.77,2358.0
2014-03-20,4670.75,2334.0
2014-03-21,4666.74,2332.0
2014-03-24,4659.74,2328.5
2014-03-25,4632.72,2315.0
2014-03-26,4615.71,2306.5
2014-03-27,4522.66,2260.0
2014-03-28,4524.66,2261.0
2014-03-31,4550.48,2291.0
2014-04-01,4525.65,2278.5
2014-04-02,4540.55,2286.0
2014-04-03,4560.41,2296.0
2014-04-04,4469.05,2250.0
2014-04-07,4433.29,2232.0
2014-04-08,4401.51,2216.0
2014-04-09,4365.76,2198.0
2014-04-10,4404.49,2217.5
2014-04-11,4427.33,2229.0
2014-04-14,4416.41,2223.5
2014-04-15,4449.18,2240.0
2014-04-16,4473.02,2252.0
2014-04-17,4457.13,2244.0
2014-04-22,4459.11,2245.0
2014-04-23,4419.39,2225.0
2014-04-24,4406.48,2218.5
2014-04-25,4464.08,2247.5
2014-04-28,4420.38,2225.5
2014-04-29,4445.21,2238.0
2014-04-30,4439.3,2252.0
2014-05-02,4410.71,2237.5
2014-05-05,4460.98,2263.0
2014-05-06,4427.47,2246.0
2014-05-07,4400.86,2232.5
2014-05-08,4396.91,2230.5
2014-05-09,4386.07,2225.0
2014-05-12,4389.03,2226.5
2014-05-13,4386.07,2225.0
2014-05-14,4362.42,2213.0
2014-05-15,4391.99,2228.0
2014-05-16,4383.12,2223.5
2014-05-19,4364.39,2214.0
2014-05-20,4379.17,2221.5
2014-05-21,4370.3,2217.0
2014-05-22,4373.26,2218.5
2014-05-23,4391.99,2228.0
2014-05-26,4391.0,2227.5
2014-05-27,4418.6,2241.5
2014-05-28,4404.8,2234.5
2014-05-29,4388.04,2226.0
2014-05-30,4422.3,2259.5
2014-06-02,4491.78,2295.0
2014-06-03,4493.73,2296.0
2014-06-04,4489.82,2294.0
2014-06-05,4458.5,2278.0
2014-06-06,4429.15,2263.0
2014-06-09,4391.96,2244.0
2014-06-10,4370.43,2233.0
2014-06-11,4393.92,2245.0
2014-06-13,4372.39,2234.0
2014-06-16,4389.02,2242.5
2014-06-17,4441.87,2269.5
2014-06-18,4372.39,2234.0
2014-06-20,4378.26,2237.0
2014-06-23,4348.9,2222.0
2014-06-24,4363.58,2229.5
2014-06-25,4325.41,2210.0
2014-06-26,4304.86,2199.5
2014-06-27,4298.99,2196.5
2014-06-30,4331.96,2234.0
2014-07-01,4306.75,2221.0
2014-07-02,4344.56,2240.5
2014-07-03,4319.35,2227.5
2014-07-04,4328.08,2232.0
2014-07-07,4347.47,2242.0
2014-07-08,4322.26,2229.0
2014-07-10,4332.93,2234.5
2014-07-11,4331.96,2234.0
2014-07-14,4311.6,2223.5
2014-07-15,4320.32,2228.0
2014-07-16,4329.05,2232.5
2014-07-17,4398.86,2268.5
2014-07-18,4335.83,2236.0
2014-07-21,4324.2,2230.0
2014-07-22,4305.78,2220.5
2014-07-23,4313.53,2224.5
2014-07-24,4319.35,2227.5
2014-07-25,4330.02,2233.0
2014-07-28,4312.57,2224.0
2014-07-29,4322.26,2229.0
2014-07-30,4354.26,2245.5
2014-07-31,4385.96,2282.5
2014-08-01,4371.55,2275.0
2014-08-04,4371.55,2275.0
2014-08-05,4415.75,2298.0
2014-08-06,4397.49,2288.5
2014-08-07,4444.57,2313.0
2014-08-08,4409.98,2295.0
2014-08-11,4400.37,2290.0
2014-08-12,4403.26,2291.5
2014-08-13,4405.18,2292.5
2014-08-14,4374.43,2276.5
2014-08-15,4360.02,2269.0
2014-08-18,4357.14,2267.5
2014-08-19,4331.2,2254.0
2014-08-20,4359.06,2268.5
2014-08-21,4375.39,2277.0
2014-08-22,4385.0,2282.0
2014-08-25,4406.14,2293.0
2014-08-26,4351.37,2264.5
2014-08-27,4323.51,2250.0
2014-08-28,4307.18,2241.5
2014-08-29,4296.7,2255.0
2014-09-01,4313.85,2264.0
2014-09-02,4310.04,2262.0
2014-09-03,4292.89,2253.0
2014-09-04,4300.51,2257.0
2014-09-05,4302.41,2258.0
2014-09-08,4349.1,2282.5
2014-09-09,4380.54,2299.0
2014-09-10,4383.39,2300.5
2014-09-11,4403.4,2311.0
2014-09-12,4480.57,2351.5
2014-09-15,4482.48,2352.5
2014-09-16,4468.18,2345.0
2014-09-17,4512.01,2368.0
2014-09-18,4521.54,2373.0
2014-09-19,4526.3,2375.5
2014-09-22,4582.51,2405.0
2014-09-23,4604.42,2416.5
2014-09-24,4548.21,2387.0
2014-09-25,4631.1,2430.5
2014-09-26,4619.66,2424.5
2014-09-29,4667.3,2449.5
2014-09-30,4659.74,2467.0
2014-10-01,4725.85,2502.0
2014-10-02,4754.19,2517.0
2014-10-03,4684.3,2480.0
2014-10-06,4618.19,2445.0
2014-10-07,4565.3,2417.0
2014-10-08,4519.97,2393.0
2014-10-09,4557.75,2413.0
2014-10-10,4612.52,2442.0
2014-10-13,4544.53,2406.0
2014-10-14,4560.58,2414.5
2014-10-15,4657.86,2466.0
2014-10-16,4693.74,2485.0
2014-10-17,4619.13,2445.5
2014-10-20,4671.08,2473.0
2014-10-21,4705.08,2491.0
2014-10-22,4711.69,2494.5
2014-10-23,4731.52,2505.0
2014-10-24,4684.3,2480.0
2014-10-27,4769.3,2525.0
2014-10-28,4654.08,2464.0
2014-10-29,4655.97,2465.0
2014-10-30,4536.97,2402.0
2014-10-31,4673.77,2494.0
2014-11-03,4713.13,2515.0
2014-11-04,4710.32,2513.5
2014-11-05,4731.87,2525.0
2014-11-06,4846.18,2586.0
2014-11-07,4821.82,2573.0
2014-11-10,4806.83,2565.0
2014-11-11,4815.26,2569.5
2014-11-12,4835.87,2580.5
2014-11-13,4875.23,2601.5
2014-11-14,4894.91,2612.0
2014-11-17,4909.9,2620.0
2014-11-18,4857.43,2592.0
2014-11-19,4836.81,2581.0
2014-11-21,4724.37,2521.0
2014-11-24,4780.59,2551.0
2014-11-25,4746.86,2533.0
2014-11-26,4689.7,2502.5
2014-11-27,4750.61,2535.0
2014-11-28,4811.05,2587.0
2014-12-01,4799.89,2581.0
2014-12-02,4813.84,2588.5
2014-12-03,4782.22,2571.5
2014-12-04,4856.61,2611.5
2014-12-05,4843.59,2604.5
2014-12-08,4866.84,2617.0
2014-12-09,4855.68,2611.0
2014-12-10,4902.17,2636.0
2014-12-11,4955.17,2664.5
2014-12-12,4957.03,2665.5
2014-12-15,5032.35,2706.0
2014-12-16,5114.18,2750.0
2014-12-17,5068.62,2725.5
2014-12-18,4961.68,2668.0
2014-12-19,4956.1,2665.0
2014-12-22,4960.75,2667.5
2014-12-23,5023.05,2701.0
2014-12-26,4964.47,2669.5
2014-12-29,5031.42,2705.5
2014-12-30,4941.94,2678.5
2015-01-02,5005.59,2713.0
2015-01-05,5024.96,2723.5
2015-01-06,5013.89,2717.5
2015-01-07,4983.45,2701.0
2015-01-08,4943.78,2679.5
2015-01-09,4883.82,2647.0
2015-01-12,4958.54,2687.5
2015-01-13,4907.8,2660.0
2015-01-14,4851.53,2629.5
2015-01-15,4893.97,2652.5
2015-01-16,4856.14,2632.0
2015-01-19,4907.8,2660.0
2015-01-20,4837.69,2622.0
2015-01-21,4811.86,2608.0
2015-01-22,4763.89,2582.0
2015-01-23,4769.43,2585.0
2015-01-26,4774.96,2588.0
2015-01-27,4752.82,2576.0
2015-01-28,4761.12,2580.5
2015-01-29,4811.86,2608.0
2015-01-30,4951.18,2701.0
2015-02-02,5033.67,2746.0
2015-02-03,4975.01,2714.0
2015-02-04,5059.33,2760.0
2015-02-05,5060.25,2760.5
2015-02-06,5125.32,2796.0
2015-02-09,5110.66,2788.0
2015-02-10,5213.31,2844.0
2015-02-11,5281.13,2881.0
2015-02-12,5183.98,2828.0
2015-02-13,5217.89,2846.5
2015-02-18,5214.23,2844.5
2015-02-19,5271.97,2876.0
2015-02-20,5271.97,2876.0
2015-02-23,5286.63,2884.0
2015-02-24,5187.65,2830.0
2015-02-25,5267.39,2873.5
2015-02-26,5327.88,2906.5
2015-02-27,5201.74,2866.0
2015-03-02,5301.56,2921.0
2015-03-03,5366.9,2957.0
2015-03-04,5452.2,3004.0
2015-03-05,5495.76,3028.0
2015-03-06,5604.66,3088.0
2015-03-09,5708.12,3145.0
2015-03-10,5667.28,3122.5
2015-03-11,5710.84,3146.5
2015-03-12,5777.99,3183.5
2015-03-13,5929.54,3267.0
2015-03-16,5916.84,3260.0
2015-03-17,5905.95,3254.0
2015-03-18,5853.32,3225.0
2015-03-19,6000.33,3306.0
2015-03-20,5879.63,3239.5
2015-03-23,5709.02,3145.5
2015-03-24,5710.84,3146.5
2015-03-25,5824.28,3209.0
2015-03-26,5781.62,3185.5
2015-03-27,5902.32,3252.0
2015-03-30,5860.57,3229.0
2015-03-31,5802.92,3221.0
2015-04-01,5748.88,3191.0
2015-04-02,5684.02,3155.0
2015-04-06,5674.11,3149.5
2015-04-07,5675.01,3150.0
2015-04-08,5518.27,3063.0
2015-04-09,5541.69,3076.0
2015-04-10,5581.33,3098.0
2015-04-13,5663.3,3143.5
2015-04-14,5545.3,3078.0
2015-04-15,5482.24,3043.0
2015-04-16,5466.93,3034.5
2015-04-17,5506.56,3056.5
2015-04-20,5484.04,3044.0
2015-04-22,5440.8,3020.0
2015-04-23,5360.63,2975.5
2015-04-24,5326.4,2956.5
2015-04-27,5261.55,2920.5
2015-04-28,5294.88,2939.0
2015-04-29,5332.71,2960.0
2015-04-30,5420.87,3043.5
2015-05-04,5548.23,3115.0
2015-05-05,5493.01,3084.0
2015-05-06,5447.59,3058.5
2015-05-07,5433.34,3050.5
2015-05-08,5332.71,2994.0
2015-05-11,5486.78,3080.5
2015-05-12,5411.08,3038.0
2015-05-13,5445.81,3057.5
2015-05-14,5355.86,3007.0
2015-05-15,5362.99,3011.0
2015-05-18,5375.46,3018.0
2015-05-19,5437.8,3053.0
2015-05-20,5364.77,3012.0
2015-05-21,5425.33,3046.0
2015-05-22,5523.29,3101.0
2015-05-25,5527.74,3103.5
2015-05-26,5628.38,3160.0
2015-05-27,5599.88,3144.0
2015-05-28,5639.06,3166.0
2015-05-29,5673.49,3214.0
2015-06-01,5641.71,3196.0
2015-06-02,5579.93,3161.0
2015-06-03,5581.69,3162.0
2015-06-05,5596.7,3170.5
2015-06-08,5537.56,3137.0
2015-06-09,5508.44,3120.5
2015-06-10,5542.86,3140.0
2015-06-11,5488.14,3109.0
2015-06-12,5542.86,3140.0
2015-06-15,5550.8,3144.5
2015-06-16,5478.43,3103.5
2015-06-17,5420.17,3070.5
2015-06-18,5421.94,3071.5
2015-06-19,5485.49,3107.5
2015-06-22,5451.07,3088.0
2015-06-23,5438.71,3081.0
2015-06-24,5479.31,3104.0
2015-06-25,5527.85,3131.5
2015-06-26,5525.21,3130.0
2015-06-29,5504.02,3118.0
2015-06-30,5465.69,3137.0
2015-07-01,5544.1,3182.0
2015-07-02,5455.24,3131.0
2015-07-03,5510.99,3163.0
2015-07-06,5519.7,3168.0
2015-07-07,5602.46,3215.5
2015-07-08,5685.22,3263.0
2015-07-10,5542.35,3181.0
2015-07-13,5501.41,3157.5
2015-07-14,5504.02,3159.0
2015-07-15,5504.02,3159.0
2015-07-16,5533.64,3176.0
